Entity,Code,Day,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron
Switzerland,CHE,2020-11-09,0,0,0,0,0,0,0,0,1607,0,0,0
Switzerland,CHE,2020-11-23,1,0,0,0,0,0,0,13,1671,0,0,0
Switzerland,CHE,2020-12-07,0,0,0,0,0,0,0,9,1412,0,0,0
Switzerland,CHE,2020-12-21,2,0,0,0,0,0,0,16,2408,0,0,0
Switzerland,CHE,2021-01-04,5,0,0,0,0,0,0,99,3125,0,0,0
Switzerland,CHE,2021-01-11,5,0,0,0,0,0,0,198,1582,0,0,0
Switzerland,CHE,2021-01-25,15,0,0,0,1,1,0,432,3114,0,0,0
Switzerland,CHE,2021-02-08,41,3,10,0,0,2,0,1191,1806,0,0,0
Switzerland,CHE,2021-02-22,31,0,7,0,0,2,0,1082,697,0,0,0
Switzerland,CHE,2021-03-08,32,0,3,0,0,5,0,1501,395,0,0,0
Switzerland,CHE,2021-03-22,23,0,13,2,1,9,0,2222,254,0,0,0
Switzerland,CHE,2021-04-05,19,0,7,2,0,3,0,2339,151,0,0,0
Switzerland,CHE,2021-04-19,43,0,8,3,2,6,8,2984,146,0,0,0
Switzerland,CHE,2021-05-03,49,0,37,2,2,16,33,3709,186,0,0,0
Switzerland,CHE,2021-05-17,27,0,45,1,2,11,26,2637,129,3,1,0
Switzerland,CHE,2021-05-31,19,0,55,0,1,1,57,1963,102,3,9,0
Switzerland,CHE,2021-06-14,8,0,21,0,0,1,125,895,41,0,17,0
Switzerland,CHE,2021-06-28,8,0,14,0,0,0,136,292,22,3,4,0
Switzerland,CHE,2021-07-12,1,0,14,0,0,0,761,147,31,6,3,0
Switzerland,CHE,2021-07-26,0,0,14,0,0,1,2814,65,21,11,6,0
Switzerland,CHE,2021-08-09,2,0,9,0,1,0,4504,36,62,6,3,0
Switzerland,CHE,2021-08-23,0,0,4,0,0,0,6606,12,9,2,0,0
Switzerland,CHE,2021-09-06,0,0,0,0,0,0,4369,6,4,0,0,0
Switzerland,CHE,2021-09-20,0,0,0,0,0,0,4395,0,1,0,0,0
Switzerland,CHE,2021-10-04,0,0,0,0,0,0,3784,0,0,0,0,0
Switzerland,CHE,2021-10-18,0,0,0,0,0,0,3229,0,1,0,0,0
Switzerland,CHE,2021-11-01,0,0,0,0,0,0,5079,7,7,0,0,0
Switzerland,CHE,2021-11-15,0,0,0,0,0,0,6410,20,3,0,0,0
Switzerland,CHE,2021-11-29,0,0,0,0,0,0,4701,0,0,0,0,8
Switzerland,CHE,2021-12-10,0,0,0,0,0,0,125,0,0,0,0,2
Thailand,THA,2020-12-21,0,0,0,0,0,0,0,0,76,0,0,0
Thailand,THA,2021-01-04,0,0,0,0,0,0,0,1,36,0,0,0
Thailand,THA,2021-01-11,0,0,0,0,0,0,0,2,45,0,0,0
Thailand,THA,2021-01-25,0,0,0,0,0,0,0,3,29,0,0,0
Thailand,THA,2021-02-08,2,0,0,0,0,0,0,6,25,0,0,0
Thailand,THA,2021-02-22,2,0,0,0,0,2,0,11,93,0,0,0
Thailand,THA,2021-03-22,3,0,0,0,0,0,0,5,25,0,0,0
Thailand,THA,2021-04-19,1,0,1,0,0,1,2,115,9,0,0,0
Thailand,THA,2021-05-03,0,0,0,1,0,0,1,95,2,0,0,0
Thailand,THA,2021-05-17,24,0,0,0,0,0,59,494,12,0,0,0
Thailand,THA,2021-05-31,10,0,0,0,0,0,68,513,22,0,0,0
Thailand,THA,2021-06-14,1,0,0,0,0,0,69,159,0,0,0,0
Thailand,THA,2021-06-28,13,0,0,0,0,0,188,186,2,0,0,0
Thailand,THA,2021-07-12,3,0,0,0,0,0,148,57,0,0,0,0
Thailand,THA,2021-07-26,15,0,0,0,0,0,364,168,1,0,0,0
Thailand,THA,2021-08-09,1,0,0,0,0,0,239,57,1,0,0,0
Thailand,THA,2021-08-23,1,0,0,0,0,0,245,45,0,0,0,0
Thailand,THA,2021-09-06,3,0,0,0,0,0,294,10,1,0,0,0
Thailand,THA,2021-09-20,5,0,0,0,0,0,426,5,1,0,0,0
Thailand,THA,2021-10-04,0,0,0,0,0,0,772,10,0,0,0,0
Thailand,THA,2021-10-18,0,0,0,0,0,0,924,17,0,0,0,0
Thailand,THA,2021-11-01,0,0,0,0,0,0,724,1,0,0,0,0
Thailand,THA,2021-11-15,0,0,0,0,0,0,131,0,0,0,0,0
Togo,TGO,2021-02-08,2,0,0,0,0,10,0,6,22,0,0,0
Togo,TGO,2021-02-22,0,0,0,0,0,17,0,12,11,0,0,0
Togo,TGO,2021-03-08,2,0,0,0,0,19,0,7,8,0,0,0
Togo,TGO,2021-08-09,0,0,0,0,0,0,44,0,0,0,0,0
Trinidad and Tobago,TTO,2021-04-19,0,0,5,0,0,0,0,1,64,0,0,0
Trinidad and Tobago,TTO,2021-05-03,0,0,109,0,0,0,0,0,88,0,0,0
Trinidad and Tobago,TTO,2021-05-17,0,0,125,0,0,0,0,2,15,0,0,0
Trinidad and Tobago,TTO,2021-08-09,0,0,43,0,0,0,2,0,4,0,0,0
Trinidad and Tobago,TTO,2021-10-04,0,0,38,0,0,0,27,0,0,0,0,0
Trinidad and Tobago,TTO,2021-10-18,0,0,40,0,0,0,84,0,0,0,0,0
Trinidad and Tobago,TTO,2021-11-01,0,0,20,0,0,0,97,0,0,0,0,0
Trinidad and Tobago,TTO,2021-11-15,0,0,2,0,0,0,74,0,0,0,0,0
Turkey,TUR,2020-05-11,0,0,0,0,0,0,0,0,95,0,0,0
Turkey,TUR,2020-05-25,0,0,0,0,0,0,0,0,74,0,0,0
Turkey,TUR,2020-06-08,0,0,0,0,0,0,0,0,33,0,0,0
Turkey,TUR,2020-11-23,0,0,0,0,0,0,0,0,32,0,0,0
Turkey,TUR,2021-01-04,0,0,0,0,0,0,0,15,52,0,0,0
Turkey,TUR,2021-01-25,3,0,0,0,0,0,0,141,86,0,0,0
Turkey,TUR,2021-02-08,27,0,2,0,0,0,0,186,120,0,0,0
Turkey,TUR,2021-02-22,150,2,0,0,0,4,0,132,816,0,0,0
Turkey,TUR,2021-03-08,130,0,1,0,0,9,0,13,982,0,0,0
Turkey,TUR,2021-03-22,108,0,14,0,0,21,333,29,473,0,0,0
Turkey,TUR,2021-04-05,168,0,11,0,0,25,0,20,1151,0,0,0
Turkey,TUR,2021-05-03,0,0,0,0,0,0,0,2,142,0,0,0
Turkey,TUR,2021-05-17,3,0,0,0,0,0,1,5,283,0,0,0
Turkey,TUR,2021-05-31,2,0,1,0,0,4,6,12,265,0,0,0
Turkey,TUR,2021-06-14,12,0,23,0,0,3,50,93,89,0,0,0
Turkey,TUR,2021-06-28,34,0,32,0,0,15,575,23,462,0,2,0
Turkey,TUR,2021-07-12,1,0,7,0,0,1,3905,4,135,0,0,0
Turkey,TUR,2021-07-26,1,0,5,0,0,1,413,5,835,0,0,0
Turkey,TUR,2021-08-09,43,0,45,0,0,21,5744,916,5673,0,0,0
Turkey,TUR,2021-08-23,0,0,3,0,0,0,27428,419,4697,0,0,0
Turkey,TUR,2021-09-06,0,0,0,0,0,0,1318,1,0,0,0,0
Turkey,TUR,2021-09-20,0,0,0,0,0,0,2714,0,0,0,0,0
Turkey,TUR,2021-10-04,0,0,0,0,0,0,3008,0,0,0,0,0
Turkey,TUR,2021-10-18,0,0,0,0,0,0,1715,1,0,0,0,0
Turkey,TUR,2021-11-01,0,0,0,0,0,0,361,0,0,0,0,0
Turkey,TUR,2021-11-15,0,0,0,0,0,0,2426,0,0,0,0,0
Turkey,TUR,2021-11-29,0,0,0,0,0,0,1244,0,1,0,0,0
Uganda,UGA,2020-08-17,0,0,0,0,0,0,0,0,31,0,0,0
Uganda,UGA,2020-09-14,0,0,0,0,0,0,0,0,37,0,0,0
Uganda,UGA,2020-12-21,0,0,0,0,0,0,0,0,39,0,0,0
Uganda,UGA,2021-01-04,0,0,0,0,0,0,0,0,59,0,0,0
Uganda,UGA,2021-06-14,1,0,0,0,0,2,164,0,5,0,0,0
Uganda,UGA,2021-06-28,1,0,0,0,0,1,106,1,5,0,0,0
Ukraine,UKR,2021-01-04,0,0,0,0,0,0,0,0,45,0,0,0
Ukraine,UKR,2021-03-22,0,0,0,0,0,0,0,36,0,0,0,0
Ukraine,UKR,2021-06-28,0,0,0,0,0,0,18,21,3,0,0,0
Ukraine,UKR,2021-07-12,0,0,0,0,0,0,32,0,1,0,0,0
Ukraine,UKR,2021-07-26,0,0,0,0,0,0,28,4,0,0,0,0
Ukraine,UKR,2021-09-20,0,0,0,0,0,0,41,0,0,0,0,0
Ukraine,UKR,2021-11-01,0,0,0,0,0,0,92,0,0,0,0,0
United Arab Emirates,ARE,2020-05-11,0,0,0,0,0,0,0,0,133,0,0,0
United Arab Emirates,ARE,2020-05-25,0,0,0,0,0,0,0,0,891,0,0,0
United Arab Emirates,ARE,2020-06-22,0,0,0,0,0,0,0,0,106,0,0,0
United Arab Emirates,ARE,2020-07-06,0,0,0,0,0,0,0,0,151,0,0,0
United Arab Emirates,ARE,2020-08-31,1,0,0,0,0,0,0,0,64,0,0,0
United Arab Emirates,ARE,2020-09-28,0,0,0,0,0,0,0,0,39,0,0,0
United Arab Emirates,ARE,2020-10-12,0,0,0,0,0,0,0,2,67,0,0,0
United Arab Emirates,ARE,2020-10-26,0,0,0,0,0,0,0,0,56,0,0,0
United Arab Emirates,ARE,2020-11-23,0,0,0,0,0,0,0,3,64,0,0,0
United Arab Emirates,ARE,2020-12-07,0,0,0,0,0,0,0,1,56,0,0,0
United Arab Emirates,ARE,2020-12-21,1,0,0,0,0,0,0,2,37,0,0,0
United Arab Emirates,ARE,2021-01-04,6,1,0,0,0,1,0,37,110,0,0,0
United Arab Emirates,ARE,2021-01-11,1,0,0,0,0,0,0,33,46,0,0,0
United Arab Emirates,ARE,2021-01-25,12,0,0,0,0,1,0,72,58,0,0,0
United Arab Emirates,ARE,2021-02-08,15,0,0,0,0,7,0,219,83,0,0,0
United Kingdom,GBR,2020-05-11,0,0,0,0,0,0,0,0,4753,0,0,0
United Kingdom,GBR,2020-05-25,0,0,0,0,0,0,0,0,2767,0,0,0
United Kingdom,GBR,2020-06-08,0,0,0,0,0,0,0,0,1761,0,0,0
United Kingdom,GBR,2020-06-22,0,0,0,0,0,0,0,0,4716,0,0,0
United Kingdom,GBR,2020-07-06,0,0,0,0,0,0,0,0,2286,0,0,0
United Kingdom,GBR,2020-07-20,0,0,0,0,0,0,0,0,1088,0,0,0
United Kingdom,GBR,2020-08-03,0,0,0,0,0,0,0,0,1190,0,0,0
United Kingdom,GBR,2020-08-17,0,0,0,0,0,0,0,0,2357,0,0,0
United Kingdom,GBR,2020-08-31,0,0,0,0,0,0,0,0,4144,0,0,0
United Kingdom,GBR,2020-09-14,0,0,0,0,0,0,0,0,5667,0,0,0
United Kingdom,GBR,2020-09-28,0,0,0,0,0,0,0,3,9719,0,0,0
United Kingdom,GBR,2020-10-12,0,0,0,0,0,0,0,7,11591,0,0,0
United Kingdom,GBR,2020-10-26,0,0,0,0,0,0,0,37,16153,0,0,0
United Kingdom,GBR,2020-11-09,0,0,0,0,0,0,0,351,17579,0,0,0
United Kingdom,GBR,2020-11-23,0,0,0,0,0,0,1,1408,16615,0,0,0
United Kingdom,GBR,2020-12-07,0,0,0,0,0,0,0,1072,7391,0,0,0
United Kingdom,GBR,2020-12-21,17,2,0,0,0,2,0,8762,12851,0,0,0
United Kingdom,GBR,2021-01-04,47,1,0,0,0,1,0,11989,6725,0,0,0
United Kingdom,GBR,2021-01-11,27,3,0,0,0,5,0,9612,3025,0,0,0
United Kingdom,GBR,2021-01-25,73,1,0,0,2,23,0,25797,4949,0,0,0
United Kingdom,GBR,2021-02-08,44,4,2,0,1,32,0,30820,2568,0,0,0
United Kingdom,GBR,2021-02-22,50,1,4,0,0,40,0,31594,1228,0,0,0
United Kingdom,GBR,2021-03-08,61,3,7,12,1,99,2,29553,651,2,0,0
United Kingdom,GBR,2021-03-22,111,5,19,33,9,94,6,34624,469,0,0,0
United Kingdom,GBR,2021-04-05,134,2,15,65,1,65,29,29121,239,1,0,0
United Kingdom,GBR,2021-04-19,126,1,36,126,3,35,257,15148,176,0,0,0
United Kingdom,GBR,2021-05-03,110,0,41,146,4,41,1307,12483,143,0,0,0
United Kingdom,GBR,2021-05-17,61,1,29,33,0,33,4830,9202,182,2,0,0
United Kingdom,GBR,2021-05-31,27,0,21,30,0,7,17446,6182,102,0,2,0
United Kingdom,GBR,2021-06-14,28,0,15,3,0,1,33664,3512,91,1,1,0
United Kingdom,GBR,2021-06-28,6,0,4,0,0,1,42595,728,79,1,9,0
United Kingdom,GBR,2021-07-12,0,0,4,1,0,2,55611,346,25,1,39,0
United Kingdom,GBR,2021-07-26,5,0,12,0,0,2,56579,131,24,0,24,0
United Kingdom,GBR,2021-08-09,5,0,7,0,0,1,64034,140,14,0,10,0
United Kingdom,GBR,2021-08-23,1,0,1,1,0,0,63798,15,11,0,7,0
United Kingdom,GBR,2021-09-06,0,0,1,1,0,0,77014,21,24,0,0,0
United Kingdom,GBR,2021-09-20,1,0,1,1,0,0,77033,14,2,0,2,0
United Kingdom,GBR,2021-10-04,0,0,0,0,0,0,75174,10,63,0,10,0
United Kingdom,GBR,2021-10-18,2,0,2,0,0,0,76300,8,20,0,1,0
United Kingdom,GBR,2021-11-01,0,0,2,0,0,0,85704,5,6,1,0,0
United Kingdom,GBR,2021-11-15,1,0,0,0,0,0,96258,0,8,0,0,0
United Kingdom,GBR,2021-11-29,0,0,0,0,0,0,97642,0,8,0,1,135
United Kingdom,GBR,2021-12-10,0,0,0,0,0,0,17248,0,2,0,0,199
United States,USA,2020-05-11,0,0,0,0,0,0,0,0,5693,0,0,0
United States,USA,2020-05-25,0,0,0,0,0,0,0,0,4638,0,0,0
United States,USA,2020-06-08,0,0,0,0,0,0,0,0,3991,0,0,0
United States,USA,2020-06-22,0,0,0,0,0,0,0,0,6023,0,0,0
United States,USA,2020-07-06,0,0,0,0,0,0,0,0,8216,0,0,0
United States,USA,2020-07-20,0,0,0,0,0,0,0,0,10048,0,0,0
United States,USA,2020-08-03,0,0,0,0,0,0,0,0,7793,0,0,0
United States,USA,2020-08-17,0,1,0,0,0,0,0,0,5931,0,0,0
United States,USA,2020-08-31,0,1,0,0,0,0,0,0,4696,0,0,0
United States,USA,2020-09-14,0,6,0,0,0,0,0,0,4274,0,0,0
United States,USA,2020-09-28,0,10,0,0,0,0,0,0,4922,0,0,0
United States,USA,2020-10-12,0,18,0,0,0,0,0,0,5393,0,0,0
United States,USA,2020-10-26,0,39,0,0,0,0,0,4,7277,0,0,0
United States,USA,2020-11-09,0,66,0,0,0,0,0,7,11945,0,0,0
United States,USA,2020-11-23,0,167,0,0,1,0,0,6,13145,0,0,0
United States,USA,2020-12-07,0,504,0,0,9,0,0,5,12412,0,0,0
United States,USA,2020-12-21,0,1030,0,0,20,0,0,18,14371,0,0,0
United States,USA,2021-01-04,3,1922,0,0,72,1,0,161,18727,0,0,0
United States,USA,2021-01-11,4,2999,1,0,81,3,0,195,14992,0,0,0
United States,USA,2021-01-25,10,7249,8,0,245,26,0,659,29515,1,0,0
United States,USA,2021-02-08,41,8204,5,0,783,43,0,1679,23810,8,0,0
United States,USA,2021-02-22,85,7609,23,0,1250,23,0,3542,22924,13,0,0
United States,USA,2021-03-08,172,7615,134,3,2123,111,2,8396,20995,20,0,0
United States,USA,2021-03-22,329,8253,560,23,4489,185,9,18913,19610,59,9,0
United States,USA,2021-04-05,514,6931,2068,43,7862,259,41,35606,15126,93,33,0
United States,USA,2021-04-19,672,4919,4241,126,9059,283,241,49253,11434,151,86,0
United States,USA,2021-05-03,557,2592,5256,96,6967,232,834,44905,6651,188,213,0
United States,USA,2021-05-17,391,1219,4917,32,4447,113,1244,34194,4356,149,315,0
United States,USA,2021-05-31,197,354,3261,5,2168,37,1892,18061,2422,111,377,0
United States,USA,2021-06-14,52,114,2301,1,1038,27,4702,9838,1528,73,586,0
United States,USA,2021-06-28,17,41,1903,1,492,7,11296,6442,1208,89,779,0
United States,USA,2021-07-12,17,15,1491,0,275,2,29205,3731,1037,92,917,0
United States,USA,2021-07-26,14,7,1140,0,103,1,73762,2152,969,93,1134,0
United States,USA,2021-08-09,5,4,835,0,54,0,141668,1121,989,73,795,0
United States,USA,2021-08-23,2,78,270,1,18,0,128078,258,550,31,272,0
United States,USA,2021-09-06,2,1,101,0,3,0,134395,77,771,7,135,0
United States,USA,2021-09-20,0,46,46,0,5,0,131627,50,715,1,75,0
United States,USA,2021-10-04,2,0,17,0,1,0,108213,4,386,0,29,0
United States,USA,2021-10-18,0,2,9,0,1,0,103606,6,437,0,7,0
United States,USA,2021-11-01,0,0,4,0,0,0,96872,5,412,0,5,0
United States,USA,2021-11-15,0,0,1,0,0,0,86292,1,172,0,3,0
United States,USA,2021-11-29,0,0,0,0,0,0,33430,0,388,0,2,10
United States,USA,2021-12-10,0,0,0,0,0,0,1550,0,0,0,0,36
Uruguay,URY,2021-01-25,0,0,0,0,0,0,0,0,50,0,0,0
Uruguay,URY,2021-02-08,0,0,0,0,0,0,0,0,60,0,0,0
Uruguay,URY,2021-02-22,0,0,0,0,0,0,0,0,53,0,0,0
Uruguay,URY,2021-03-08,0,0,21,0,0,0,0,0,80,0,0,0
Uruguay,URY,2021-03-22,0,0,48,0,0,0,0,0,9,0,0,0
Uruguay,URY,2021-04-05,0,0,34,0,0,0,0,0,36,0,0,0
Uruguay,URY,2021-04-19,0,0,71,0,0,0,0,0,62,1,0,0
Vietnam,VNM,2021-05-17,0,0,0,0,0,0,56,2,0,0,0,0
Vietnam,VNM,2021-07-26,0,0,0,0,0,0,67,0,0,0,0,0
Vietnam,VNM,2021-08-09,0,0,0,0,0,0,106,0,0,0,0,0
Vietnam,VNM,2021-08-23,0,0,0,0,0,0,139,0,0,0,0,0
Vietnam,VNM,2021-09-06,0,0,0,0,0,0,862,0,0,0,0,0
Vietnam,VNM,2021-09-20,0,0,0,0,0,0,63,0,0,0,0,0
Vietnam,VNM,2021-10-04,0,0,0,0,0,0,62,0,0,0,0,0
Vietnam,VNM,2021-10-18,0,0,0,0,0,0,50,0,0,0,0,0
Vietnam,VNM,2021-11-01,0,0,0,0,0,0,72,0,0,0,0,0
Zambia,ZMB,2020-07-20,0,0,0,0,0,0,0,0,61,0,0,0
Zambia,ZMB,2020-08-03,0,0,0,0,0,0,0,0,181,0,0,0
Zambia,ZMB,2020-08-17,1,0,0,0,0,0,0,0,61,0,0,0
Zambia,ZMB,2020-08-31,0,0,0,0,0,0,0,0,35,0,0,0
Zambia,ZMB,2021-01-25,32,0,0,0,0,0,0,0,3,0,0,0
Zambia,ZMB,2021-02-08,45,0,0,0,0,0,0,0,3,0,0,0
Zambia,ZMB,2021-02-22,70,0,0,0,0,0,0,3,1,0,0,0
Zambia,ZMB,2021-05-31,0,0,0,0,0,0,86,0,0,0,0,0
Zambia,ZMB,2021-06-14,1,0,0,0,0,0,89,1,0,0,0,0
Zambia,ZMB,2021-07-12,0,0,0,0,0,0,70,0,0,0,0,0
Zambia,ZMB,2021-07-26,0,0,0,0,0,0,41,0,0,0,0,0
Zambia,ZMB,2021-09-06,0,0,0,0,0,0,36,1,0,0,0,0
Zimbabwe,ZWE,2020-05-11,0,0,0,0,0,0,0,0,35,0,0,0
Zimbabwe,ZWE,2020-06-08,0,0,0,0,0,0,0,0,41,0,0,0
Zimbabwe,ZWE,2021-01-04,122,0,0,0,0,0,0,0,38,0,0,0
Zimbabwe,ZWE,2021-01-11,109,0,0,0,0,0,0,0,5,0,0,0
Zimbabwe,ZWE,2021-01-25,54,0,0,0,0,0,0,0,3,0,0,0
Zimbabwe,ZWE,2021-02-08,37,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,ZWE,2021-07-12,0,0,0,0,0,0,42,0,0,0,0,0
Zimbabwe,ZWE,2021-07-26,0,0,0,0,0,0,35,0,0,0,0,0
